OBJECTID,GEOID,FIPS,AreaSqMiles,STFIPS,County,NCALHDRegion,Geography,TotPop,Males,Females,Pop18up,PctPop18up,NumWhite,PctWhite,NumBlack,PctBlack,NumNative,PctNative,NumAsian,PctAsian,NumPI,PctPI,NumOther,PctOther,NumNonWhite,PctNonWhite,NumHisp,PctHisp,NumHU,NumOccHU,NumOccOwn,NumOccRent,PctOccRent,NumHHNoCar,PctHHNoCar,NumCrowdHH,PctCrowdHH,Num30PctRent,Pct30PctRent,NumFamilies,Num1Parent,Pct1Parent,AveFamSize,PopBelPov,PctBelPov,ConPov,Pop25up,Pop25upLTHS,Pct25upLTHS,LaborForce,NumEmp,NumUnEmp,PctUnEmp,MedInc,NumIns,PctIns,NumNoIns,PctNoIns,NumHHLimEng,PctHHLimEng,FoodDesert,LowAccess,ZPoverty,ZMedInc,ZUnEmp,ZNoIns,ZPctRent,ZPct30Rent,ZCrowdedHH,ZHHNoCar,ZEduLTHS,ZHHLimEng,ZFam1Parent,ZLowAccessFood,Economic,Housing,Social,Index_,IndexNote,PopDensity,NCALHDRegion_1,Cnt_NCALHDRegion,Ave_PctOccRent,SD_PctOccRent,Ave_PctHHNoCar,SD_PctHHNoCar,Ave_PctCrowdHH,SD_PctCrowdHH,Ave_Pct30PctRent,SD_Pct30PctRent,Ave_Pct1Parent,SD_Pct1Parent,Ave_PctBelPov,SD_PctBelPov,Ave_Pct25upLTHS,SD_Pct25upLTHS,Ave_PctUnEmp,SD_PctUnEmp,Ave_MedInc,SD_MedInc,Ave_PctNoIns,SD_PctNoIns,Ave_PctHHLimEng,SD_PctHHLimEng,Ave_LowAccess,SD_LowAccess,Shape__Area,Shape__Length
126,37081010702,081,0.648596224737252,37081,Guilford,5,"Tract 107.02, Guilford",4935,2020,2915,4842,98.1,3314,67.2,1538,31.2,57,1.2,141,2.9,7,0.1,96,1.9,1839,37.2644376899696,245,5,916,689,208,481,69.8,40,5.8,0,0,338,79.9054373522459,150,44,29.3333333333333,2.65,795,52.2,Yes,646,9,1.39318885448916,820,780,40,4.8780487804878,21964,4611,93.4,324,6.6,5,0.7,1,3600.67742257192,2.5507345553449,1.27424549987281,-0.594534030643515,-0.902506964772293,1.32608964516553,2.03864714534335,-0.937108786109356,-0.228492745098305,-1.28292557700716,-0.629309258963486,-0.0779131214153052,2.7074932378329,0.581984764950476,0.549783814825305,0.179336320111737,0.437034966629173,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,7608.73993985885,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,18081752.6628418,18101.917141242
127,37081010800,081,0.958656810963571,37081,Guilford,5,"Tract 108, Guilford",2825,1603,1222,2684,95,1853,65.6,867,30.7,14,0.5,10,0.4,16,0.6,73,2.6,980,34.6902654867257,146,5.2,1402,1275,361,914,71.7,211,16.5,0,0,286,32.8735632183908,268,36,13.4328358208955,2.62,381,18.2,No,1721,174,10.110400929692,1508,1380,128,8.48806366047745,45208,1865,89,231,11,11,0.9,1,800.612089249363,-0.0116363681412473,0.256968225539441,0.157567857626896,-0.295805828465291,1.40804784520737,-0.923225225246749,-0.937108786109356,1.2252645744071,-0.401748104251376,-0.576777340247017,-0.989013610680229,-0.130088064630882,0.0267734716399499,0.193244602064592,-0.524406779952376,-0.101462902082611,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2946.83140795768,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,26725711.1318359,30564.4597173254
128,37081010900,081,0.56964376975072,37081,Guilford,5,"Tract 109, Guilford",1775,1055,720,1613,90.9,798,45,779,43.9,44,2.5,126,7.1,0,0,97,5.5,1046,58.9295774647887,38,2.1,1318,877,250,627,71.5,212,24.2,9,1.02622576966933,414,68.8851913477537,300,83,27.6666666666667,2.51,634,35.9,Yes,1212,83,6.84818481848185,1029,1000,29,2.81827016520894,30458,1503,84.7,272,15.3,27,3.1,0,39.3021835684776,1.32230378908537,0.902504269095507,-1.02366339367115,0.297106645652916,1.3994206662556,1.34463775790294,-0.553557646185672,2.27142638377081,-0.731508505129602,0.00107376563414165,-0.173413329144889,-0.901598189066857,0.374562827540659,1.11548179043592,-0.451361564426802,0.346227684516592,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,3115.9824687923,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,15880693.3458252,18793.5128160319
129,37081011000,081,1.15377397821629,37081,Guilford,5,"Tract 110, Guilford",4958,2238,2720,4504,90.8,703,14.2,4149,83.7,64,1.3,38,0.8,53,1.1,101,2,4405,88.8463089955627,287,5.8,722,570,95,475,83.3,177,31.1,9,1.57894736842105,328,76.8149882903981,302,207,68.5430463576159,3.39,749,53,Yes,876,273,31.1643835616438,579,472,107,18.4801381692573,14115,4393,88.6,565,11.4,22,3.9,0,112.221937656402,2.61102563589752,1.61775820535563,2.23929282431555,-0.240651179710109,1.90842422441017,1.84402348091204,-0.346978348016249,3.20889605709673,1.72648911735319,0.211201440500018,2.1688083218865,-0.827701438045471,1.55685637146465,1.6535913536006701,0.81969936042356,1.34338236182963,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,4297.20213283452,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,32165243.8077393,29055.9725688015
130,37081011101,081,1.08457840612914,37081,Guilford,5,"Tract 111.01, Guilford",4173,1824,2349,2839,68,417,10,3707,88.8,48,1.2,150,3.6,0,0,79,1.9,3984,95.470884255931,119,2.9,2013,1726,524,1202,69.6,354,20.5,117,6.77867902665122,704,65.5493482309125,1032,699,67.7325581395349,3.18,1283,31,Yes,2489,629,25.2711932503013,1791,1523,268,14.963707426019,25538,3486,83.7,678,16.3,72,4.2,1,2337.62306471168,0.953020920700597,1.11782883413251,1.50668803184742,0.434993267540871,1.31746246621376,1.13456019364779,1.59641760222779,1.76872525459604,1.13077726587838,0.289999318574721,2.12236724597303,1.4275161647241,1.00313276355535,1.45429137917135,1.24266499878756,1.23336304717142,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,3847.57798644859,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,30236189.6878662,23768.7443623869
131,37081011102,081,1.17432483972556,37081,Guilford,5,"Tract 111.02, Guilford",2771,1325,1446,2234,80.6,46,1.7,2752,99.3,8,0.3,0,0,0,0,0,0,2760,99.6030313966077,0,0,1381,1150,584,566,49.2,256,22.3,32,2.78260869565217,337,67.4,743,340,45.7604306864065,3.14,946,34.4,Yes,1923,408,21.216848673947,1301,1037,264,20.2920830130669,30718,2204,79.5,567,20.5,26,2.3,1,1674.16521613113,1.20925801304921,0.891125328666722,2.61678909061207,1.01411707947028,0.437490213132966,1.2511065665787,0.102889203341684,2.01328256068107,0.720944732649578,-0.209053909231734,0.863361604352242,0.755169143495458,1.43282237794957,0.951192135933604,0.532605392816386,0.972206635566521,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2359.65373997164,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,32738166.6547852,25665.9409177783
132,37081011200,081,1.02501117259865,37081,Guilford,5,"Tract 112, Guilford",5134,2301,2833,3925,76.5,929,18.1,4181,81.4,129,2.5,101,2,55,1.1,28,0.5,4494,87.534086482275,17,0.3,2510,1954,464,1490,76.3,311,15.9,59,3.01944728761515,618,49.047619047619,978,662,67.6891615541922,3.27,1933,41.2,Yes,3034,391,12.8872775214239,2311,1791,520,22.501081782778,32375,4461,87,668,13,0,0,1,2775.39146758761,1.72173219774644,0.818606466010966,3.07700662464383,-0.0200325846893805,1.60647296109814,0.0953497297854797,0.191407455962245,1.14374547237876,-0.121048142365912,-0.813170974471128,2.11988061622405,1.87114989713283,1.39932817592796,0.759243904806156,0.76420284912996,0.974258309954693,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,5008.72589221058,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,28575557.168335,22544.7353475922
133,37081011300,081,1.58310993284121,37081,Guilford,5,"Tract 113, Guilford",3415,1676,1739,2624,76.8,236,6.9,3139,91.9,82,2.4,14,0.4,0,0,46,1.3,3281,96.0761346998536,175,5.1,1522,1300,477,823,63.3,198,15.2,48,3.69230769230769,499,68.3561643835616,726,458,63.0853994490358,3.26,1478,44,Yes,2063,312,15.1236063984489,1368,1178,190,13.8888888888889,27647,2698,79.3,703,20.7,8,0.6,1,1665.90231961198,1.9327509796806,1.02552812119287,1.28276290184188,1.04169440384787,1.04570632923292,1.31132183381116,0.442888546046832,1.0486398533457,0.105010672207762,-0.655575218321721,1.85608447379603,0.746795538641349,1.32068410164081,0.962139140609154,0.513078866580856,0.931967369610272,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2157.14646794686,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,44134395.4083252,30893.4298513346
134,37081011400,081,1.00772056259189,37081,Guilford,5,"Tract 114, Guilford",5177,2037,3140,3065,59.2,642,12.4,4609,89,30,0.6,0,0,0,0,20,0.4,4659,89.9942051381109,405,7.8,1967,1860,384,1476,79.4,615,33.1,101,5.43010752688172,768,59.7200622083981,1337,1102,82.4233358264772,3.2,3215,62.4,Yes,2653,691,26.0459856765925,1701,1271,430,25.2792475014697,13025,4456,86.2,716,13.8,61,3.3,1,4273.57969045618,3.31944583239075,1.66546222484553,3.65580304305697,0.0902767128209836,1.74019423485061,0.767455936623848,1.09238997858719,3.4806263971912,1.20909698853968,0.0536056843506106,2.96415063846031,3.38941121703525,2.18274695327856,1.77016663681321,1.90406613209646,1.95232657406274,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,5137.33686914614,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,28093524.553833,24667.9409515824
135,37081011500,081,0.766523597610832,37081,Guilford,5,"Tract 115, Guilford",2188,1105,1083,1797,82.1,1035,47.3,1028,47,44,2,66,3,0,0,109,5,1247,56.9926873857404,207,9.5,1316,1057,473,584,55.3,120,11.4,7,0.662251655629139,383,69.6363636363636,420,246,58.5714285714286,2.97,749,34.4,Yes,1494,207,13.855421686747,1213,1107,106,8.73866446826051,24180,1712,78.2,476,21.8,92,8.7,1,2027.76002804934,1.20925801304921,1.17726191529517,0.209777432102741,1.19336968792462,0.700619171162026,1.39194347318987,-0.68959270832196,0.532352207166209,-0.0231835015262732,1.47196748969527,1.59743337989796,1.11350150631813,0.947416762092936,0.483830535799035,1.03992971859627,0.823725672162748,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2854.4457167656,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,21369365.9840088,21451.3693435276
136,37081011601,081,0.905511134717332,37081,Guilford,5,"Tract 116.01, Guilford",2510,1105,1405,1922,76.6,1353,53.9,847,33.7,55,2.2,297,11.8,0,0,52,2.1,1251,49.8406374501992,396,15.8,1151,971,498,473,48.7,116,11.9,32,3.29557157569516,187,47.103274559194,561,232,41.3547237076649,3.45,497,19.9,No,1698,278,16.3722025912839,1173,1041,132,11.2531969309463,32098,1905,75.9,605,24.1,59,6.1,1,359.682235696691,0.11648217803306,0.830729414083172,0.733649126866683,1.51050891826692,0.415922265753535,-0.0270970220234168,0.294608709121021,0.600284792189826,0.231224744803815,0.789052546381176,0.610914045352944,-0.576925605615868,0.797842409312459,0.320929686260241,0.263566432730517,0.460779509434406,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2771.91511375896,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,25244100.6375732,21206.1312474117
137,37081011602,081,1.2153092387434,37081,Guilford,5,"Tract 116.02, Guilford",3398,1584,1814,2347,69.1,1726,50.8,1311,38.6,110,3.2,140,4.1,0,0,356,10.5,1917,56.4155385520895,952,28,1293,1090,587,503,46.1,118,10.8,31,2.84403669724771,160,35.7941834451902,753,342,45.4183266932271,3.63,770,22.7,Yes,1931,412,21.3360952874158,1647,1477,170,10.3217972070431,44167,2583,76.3,803,23.7,57,5.2,1,1806.56260312814,0.327500959967214,0.302527752410076,0.539603530277858,1.45535426951174,0.303768939380493,-0.739296676490137,0.125847874553763,0.450833105137868,0.732998750446175,0.552658912157066,0.843759002903992,0.889340423489124,0.656246628041722,0.0352883106454966,0.754689272249089,0.482074736978769,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2795.99618901396,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,33880741.5535889,31794.1115715897
138,37081011904,081,1.39466946192741,37081,Guilford,5,"Tract 119.04, Guilford",4782,2159,2623,3491,73,1496,31.3,3071,64.2,88,1.8,196,4.1,0,0,31,0.6,3386,70.8071936428273,148,3.1,2241,1947,714,1233,63.3,111,5.7,66,3.38983050847458,585,51.0471204188482,1188,645,54.2929292929293,3.21,852,17.8,No,2934,494,16.8370824812543,2263,2064,199,8.79363676535572,34845,4131,86.5,646,13.5,22,1.1,1,1915.89915155898,-0.0417819084175549,0.71050653193751,0.22123022934107,0.048910726254597,1.04570632923292,0.221270033312945,0.329837917141382,-0.242079262103028,0.278217026630292,-0.524245421530548,1.35227483797743,1.00014189008745,0.234716394778905,0.338683754396056,0.526597083291157,0.366665744155373,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,3428.76941851967,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,38880997.597168,27110.5688581954
139,37081011905,081,1.66692983088634,37081,Guilford,5,"Tract 119.05, Guilford",4509,2127,2382,3215,71.3,1154,25.6,2961,65.7,59,1.3,96,2.1,0,0,316,7,3432,76.1144377910845,452,10,2055,1705,922,783,45.9,258,15.1,86,5.04398826979472,427,58.8965517241379,1210,683,56.4462809917355,3.2,1489,33.1,Yes,2832,607,21.433615819209,2037,1792,245,12.0274914089347,32985,3579,79.4,930,20.6,41,2.4,1,3131.77244837675,1.11128500715121,0.791909721158817,0.894963791302113,1.02790574165908,0.29514176042872,0.715594661793938,0.948078185237929,1.03505333634098,0.742856592036581,-0.1827879498735,1.47566215870794,2.23230575860732,0.956516065317805,0.748466985950391,1.06700913986959,0.923997397045927,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2704.9728887523,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,46471150.7060547,32383.1034661034
140,37081012503,081,1.39216535827648,37081,Guilford,5,"Tract 125.03, Guilford",4595,2230,2365,3596,78.3,3620,78.8,583,12.7,0,0,382,8.3,9,0.2,19,0.4,993,21.6104461371055,189,4.1,2078,1973,1441,532,27,36,1.8,38,1.92600101368474,288,59.2592592592593,1194,272,22.7805695142379,3.06,392,8.6,No,3317,139,4.19053361471209,2265,2159,106,4.67991169977925,52349,3895,84.8,700,15.2,68,3.4,0,685.601499114185,-0.735129334772631,-0.0555587498526851,-0.635813437374858,0.283317983464121,-0.520126650513778,0.738436478044406,-0.217267298859444,-0.771953425287243,-1.00015659479418,0.0798716437088451,-0.453387304971216,-0.246639595150228,-0.285795884634013,-0.192727724154015,-0.405077962801694,-0.294533857196574,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,3300.61366107304,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,38811187.4742432,30453.2925022334
141,37081012504,081,0.892451566480893,37081,Guilford,5,"Tract 125.04, Guilford",3508,1713,1795,2602,74.2,1866,53.2,1423,40.6,13,0.4,63,1.8,0,0,318,9.1,1817,51.7958950969213,623,17.8,1648,1406,423,983,69.9,43,3.1,54,3.84068278805121,443,46.7299578059072,771,177,22.9571984435798,3.38,779,22.2,Yes,2251,357,15.8596179475789,1741,1615,126,7.23721998851235,36221,2841,81.1,662,18.9,171,12.2,1,797.162322670221,0.289819034621829,0.650285677975941,-0.103029929055564,0.793498484449554,1.33040323464142,-0.0506069628327409,0.498343630873877,-0.595328704225838,0.179410238397775,2.39127606723348,-0.443266445305292,-0.133584052037441,0.40764331699794,0.295702799614179,0.498458952072131,0.400601689561416,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,3930.74552362848,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,24880022.2261963,21217.6003145805
142,37081012505,081,1.90700343689583,37081,Guilford,5,"Tract 125.05, Guilford",4581,2260,2321,3653,79.7,4261,93,186,4.1,11,0.2,90,2,0,0,75,1.6,362,7.90220475878629,192,4.2,1941,1857,1722,135,7.3,63,3.4,0,0,28,29.1666666666667,1405,135,9.6085409252669,2.81,150,3.3,No,3458,93,2.68941584731058,2518,2417,101,4.01111993645751,95139,4382,95.7,199,4.3,8,0.4,0,344.517327176588,-1.13455774343371,-1.92826975349771,-0.775147917917338,-1.21964619511459,-1.36990377726337,-1.15667019590515,-0.937108786109356,-0.554569153211668,-1.15189675542998,-0.70810713703819,-1.20814618485126,-0.592293697337912,-1.26440540249084,-1.00456297812239,-0.915110943664336,-1.06135977475919,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2402.19808279781,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,53163991.9533691,40149.9948316899
143,37081012508,081,1.61286305586364,37081,Guilford,5,"Tract 125.08, Guilford",3417,1699,1718,2757,80.7,3026,88.6,339,9.9,9,0.3,64,1.9,7,0.2,28,0.8,447,13.081650570676,52,1.5,1705,1612,1131,481,29.8,75,4.7,47,2.91563275434243,228,48.7179487179487,870,219,25.1724137931034,2.81,349,10.2,No,2536,131,5.16561514195584,1917,1872,45,2.34741784037559,48548,3126,91.5,291,8.5,0,0,0,488.85333530114,-0.6145471736674,0.110792606185051,-1.12175964379096,-0.640522383185178,-0.399346145188963,0.0745884597141474,0.152606849161828,-0.377944432150263,-0.901590692244708,-0.813170974471128,-0.316334329678128,-0.446023839612664,-0.566509148614621,-0.137523817115813,-0.619279959001657,-0.44110430824403,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2118.59276432512,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,44963861.553833,36212.9817137556
144,37081012509,081,1.19200590403436,37081,Guilford,5,"Tract 125.09, Guilford",2376,1151,1225,1926,81.1,2048,86.2,187,7.9,10,0.4,123,5.2,0,0,17,0.7,337,14.1835016835017,43,1.8,1055,988,963,25,2.5,0,0,0,0,0,0,714,145,20.3081232492997,2.84,51,2.2,No,1822,92,5.04939626783754,1075,1045,30,2.7906976744186,88869,2265,95.5,106,4.5,10,1,0,198.85365660749,-1.21745797919355,-1.65386222854201,-1.02940778062719,-1.192068870737,-1.57695607210591,-2.99346589527165,-0.937108786109356,-1.01651073137227,-0.913338651672401,-0.550511380888783,-0.595058784112311,-0.739909005858109,-1.27319921477494,-1.63101037121479,-0.699704455632901,-1.20130468054088,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,1993.27871779695,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,33231084.467041,35342.9271698658
145,37081012510,081,1.49475079540923,37081,Guilford,5,"Tract 125.10, Guilford",3107,1606,1501,2498,80.4,2775,89.3,157,5.1,0,0,194,6.2,9,0.3,0,0,360,11.5867396202124,44,1.4,1304,1225,1183,42,3.4,16,1.3,0,0,7,20.5882352941176,964,62,6.43153526970954,2.86,102,3.3,No,2339,49,2.09491235570757,1596,1549,47,2.94486215538847,121411,3034,97.7,73,2.3,33,2.7,0,293.453366758563,-1.13455774343371,-3.07806791867092,-0.997289520427115,-1.4954194388905,-1.53813376682293,-1.69690422513059,-0.937108786109356,-0.839886010310861,-1.21199201062808,-0.103990071798796,-1.39018900488954,-0.64404182535034,-1.67633365535556,-1.25300819709343,-0.837553228166688,-1.25563169353856,The Social Determinants of Health (SDOH) Index combines 12 indicators into three equally weighted domains.  The z-scores for each are shown here along with the percentage for each indicator for the Census Tract selected.,2078.60735685334,5,318,39.0578616352201,23.1825491412705,7.48176100628931,7.36023809231124,2.50731932508481,2.67559045678633,47.5335509417491,15.879102219548,30.6930707144973,17.4519690196482,18.3544025157233,13.2689610580432,14.0847687884361,9.89268603059124,7.73175348560302,4.79990136481575,51079.525478,22849.227626,13.1452830188679,7.25233518892491,3.09591194968553,3.80720911945863,928.980245515294,986.778891900418,41671093.8843994,26840.1040078411
